GEOID10,POP100_RE,HU100_RE,TAZ
250173335011009,186,68,874
250173335012023,79,28,877
250173335012002,42,16,874
250173335012018,0,0,874
250173335013023,22,6,874
250173335022023,0,0,878
250173335011000,161,63,874
250173335012004,53,21,874
250173335012021,23,9,877
250173335013021,8,5,874
250173335011013,15,6,874
250173335022003,72,30,878
250173335022016,0,0,878
250173335013041,34,12,874
250173335011005,94,37,874
250173335022033,0,0,878
250173335022049,0,0,878
250173335022011,0,0,878
250173335013030,29,11,874
250173332001006,72,29,877
250173335012022,62,23,877
250173332001001,70,23,877
250173332004003,29,11,877
250173332001004,85,34,877
250173332004005,34,11,877
250173332001002,175,58,877
250173335012024,45,18,877
250173322004003,19,9,1367
250173322004027,21,6,1367
250173322004017,47,17,1367
250173322004035,23,8,1367
250173322004006,38,13,1367
250173322004021,416,178,1367
250173322004010,35,13,1367
250173322004029,32,7,1367
250173322004002,11,4,1367
250173322004004,21,7,1367
250173322004032,4,2,1367
250173322004046,59,18,1367
250173322004047,210,73,1367
250173322004048,68,22,1367
250173322004012,17,9,1367
250173322004019,5,3,1367
250173322004007,30,15,1367
250173322004005,82,27,1367
250173322004023,22,6,1367
250173322004020,15,5,1367
250173322004016,43,15,1367
250173322004009,57,17,1367
250173332001010,13,8,877
250173332004006,16,6,884
250173332004002,36,14,877
250173332004001,70,25,877
250173332001011,399,170,884
250173322004015,0,0,1367
250173332001008,13,5,877
250173332004009,56,21,877
250173332004000,241,108,877
250173322004022,11,6,1367
250173322004031,18,8,1367
250173332001000,82,33,877
250173335022039,116,48,878
250173335012026,79,31,877
250173332001009,40,16,877
250173322004028,55,20,1367
250173322004013,21,6,1367
250173322004026,10,5,1367
250173322004018,10,8,1367
250173322004037,0,0,1367
250173322004053,16,6,1367
250173322003012,0,0,1367
250173322004025,36,13,1367
250173322004030,10,5,1367
250173322004033,11,5,1367
250173322003013,0,0,1375
250173322004011,4,4,1367
250173335022040,44,16,880
250173322004014,0,0,1367
250173322004008,42,14,1367
250173322004034,166,53,1367
250173322004036,20,10,1367
250173332004008,24,12,877
250173332001012,23,7,884
250173332001015,440,142,884
250173332001007,19,6,877
250173332004004,44,13,877
250173332001003,28,13,877
250173332001013,22,8,880
250173332001005,11,4,877
250173335022006,390,144,878
250173335021014,113,42,880
250173335022038,74,39,878
250173335022014,92,40,878
250173335022035,101,66,878
250173335022020,0,0,878
250173335022043,90,38,878
250173335022025,0,0,878
250173335022018,0,0,878
250173335021010,125,73,879
250173335022007,59,27,878
250173335021013,0,0,880
250173335022041,0,0,878
250173335022037,56,31,878
250173332001014,22,10,880
250173335022045,42,22,878
250173335022015,0,0,878
250173335022017,0,0,878
250173335022050,0,0,878
250173335022036,55,20,878
250173335022019,2,1,878
250173335022046,63,34,878
250173335021008,23,8,879
250173335022012,0,0,878
250173335022042,0,1,878
250173335022047,60,31,878
250173335021011,80,31,879
250173335022044,143,55,878
250173335021007,219,88,879
250173335022024,0,0,878
250173334002014,54,18,862
250173334002015,40,15,862
250173333001002,54,27,882
250173333001003,48,23,882
250173334004004,38,17,883
250173334005005,0,0,862
250173335021003,9,5,879
250173334005000,108,45,862
250173335021001,47,17,879
250173335021000,473,169,879
250173334005002,29,11,879
250173334004007,32,18,883
250173334005001,140,50,879
250173334005010,43,14,883
250173334005003,19,6,879
250173335021004,2,1,879
250173335021005,88,36,879
250173334002012,39,19,862
250173334002013,35,11,862
250173335021006,21,9,879
250173335021009,194,133,879
250173333001001,20,15,882
250173334004006,102,44,883
250173334002011,44,16,862
250173334004001,107,42,883
250173334005004,31,12,879
250173333001000,0,0,882
250173335021002,31,14,879
250173332003001,0,0,880
250173332003002,37,22,880
250173332003003,17,8,880
250173333001004,33,53,882
250173335021015,85,46,880
250173332003009,337,154,881
250173332003012,78,30,881
250173332002000,20,13,880
250173335021012,123,68,880
250173332002008,31,12,884
250173332002007,83,31,884
250173332002014,0,0,880
250173332002015,35,25,880
250173332002001,135,72,880
250173332003004,108,44,880
250173332003005,26,10,880
250173332003008,38,17,880
250173332002016,60,37,884
250173332003010,153,84,881
250173332002004,0,0,880
250173332002006,75,40,884
250173332002002,52,21,884
250173332003007,53,22,880
250173332003006,49,30,880
250173332002005,6,4,880
250173332003000,0,0,880
250173332003011,93,60,881
250173384001021,67,21,860
250173331003012,38,14,888
250173331004012,40,17,887
250173331003016,99,43,888
250173331004010,8,5,887
250173331003021,24,8,888
250173331005003,0,0,887
250173331002002,58,26,888
250173331003001,246,80,888
250173331003006,24,9,888
250173331002017,43,16,888
250173331001031,40,20,886
250173331005015,47,23,887
250173384001020,53,16,860
250173384001011,45,12,860
250173331003011,25,11,888
250173331004009,82,34,887
250173331003007,59,29,888
250173331003015,29,12,888
250173331003004,158,90,888
250173331003023,24,11,888
250173331004003,46,19,887
250173331004005,27,11,887
250173331003000,0,0,888
250173331002015,6,4,888
250173331003017,42,18,888
250173331002007,0,0,888
250173384004002,56,18,860
250173384004003,2,1,860
250173331003022,37,14,888
250173331003020,19,6,888
250173331003019,13,6,888
250173331003008,23,8,888
250173331002014,57,26,888
250173331004004,55,22,887
250173331003010,38,14,888
250173331004008,29,14,887
250173331003005,28,13,888
250173331003002,26,12,888
250173331003018,53,21,888
250173384004000,117,41,860
250173331002001,13,7,888
250173331002016,84,31,888
250173384004007,14,5,860
250173331002005,37,14,888
250173331005016,0,0,887
250173331002003,349,123,888
250173331001027,41,17,886
250173331005012,317,92,887
250173585001029,45,18,947
250173331005017,0,0,887
250173585003002,0,0,946
250173331004013,43,14,887
250173331003014,26,14,888
250173331004000,31,11,887
250173331004007,107,42,887
250173331004006,111,42,887
250173331003013,29,12,888
250173331002000,27,10,888
250173384004001,0,0,860
250173331001028,36,13,886
250173384004008,29,12,860
250173331004002,103,44,887
250173331003009,41,15,888
250173331002006,74,34,888
250173331001035,99,34,886
250173331004001,33,14,887
250173331003003,45,15,888
250173331003024,0,0,888
250173567024002,0,0,893
250173567024017,41,14,889
250173567016007,4,2,894
250173561003022,0,0,889
250173567015004,42,18,890
250173567024013,38,12,889
250173567024026,0,0,889
250173567024008,46,16,889
250173567024015,53,14,889
250173571002000,0,0,916
250173567024000,0,0,889
250173567015006,39,19,890
250173567015000,124,79,890
250173561003004,54,17,889
250173561003011,32,20,889
250173567016003,50,23,889
250173567016005,85,47,889
250173561001004,110,47,890
250173571002021,0,0,916
250173561003007,41,15,889
250173561003015,45,20,889
250173567024001,0,0,893
250173567024029,0,0,893
250173567015007,58,29,890
250173567024011,49,17,889
250173561003001,42,20,889
250173561003008,83,42,889
250173561001006,85,41,890
250173567024007,33,14,889
250173567024009,92,35,889
250173567024014,48,20,889
250173561003003,50,25,889
250173567016004,88,46,889
250173561002008,111,54,890
250173561003012,45,20,889
250173567014004,254,132,894
250173561003005,25,10,889
250173561003000,94,42,889
250173567016006,61,25,889
250173567015005,0,0,890
250173567015001,74,35,890
250173567014003,100,54,891
250173561001007,31,12,890
250173561001005,94,42,890
250173567024006,0,0,889
250173567015003,44,22,890
250173567012006,95,44,891
250173567024027,14,5,893
250173561003013,69,39,889
250173561003002,79,38,889
250173561003010,42,20,889
250173561003009,66,32,889
250173561002007,87,41,890
250173571002001,192,79,916
250173567024012,31,12,889
250173561003006,0,0,889
250173567024016,40,17,889
250173567015009,115,79,890
250173567024005,62,32,889
250173567014005,70,39,894
250173567015002,43,22,890
250173567015008,82,38,890
250173567024010,44,19,889
250173567016002,208,157,889
250173561002006,221,105,890
250173567012005,72,40,891
250173567012004,262,126,891
250173567011001,159,77,891
250173567011016,143,70,891
250173567012007,180,112,891
250173567011002,76,39,891
250173561001001,89,43,890
250173567011017,192,88,891
250173567011000,111,49,891
250173567011004,0,0,891
250173561001000,95,46,890
250173567012003,167,111,891
250173567011018,80,32,891
250173561001002,128,62,890
250173561001003,163,75,890
250173567011003,126,61,891
250173563002014,55,38,892
250173567011008,0,0,891
250173567014001,58,31,891
250173563002011,92,39,892
250173567012000,118,49,891
250173563001018,34,18,892
250173563002010,58,26,892
250173563002016,0,0,892
250173563002008,0,0,892
250173567011009,0,0,891
250173567011010,12,4,891
250173567014002,106,73,891
250173563004008,0,0,892
250173567014000,102,46,891
250173567012002,127,74,891
250173563002012,140,74,892
250173563001016,40,21,892
250173563001017,87,49,892
250173567013000,113,68,894
250173567012001,110,50,891
250173563002013,103,46,892
250173563001009,32,14,892
250173563002015,98,58,892
250173567011007,0,0,891
250173567011006,0,0,891
250173563001015,81,27,892
250173567011005,0,0,891
250173563001006,89,44,892
250173563004001,80,41,892
250173563005006,154,76,895
250173563004006,92,38,892
250173563004005,69,33,892
250173563005004,185,83,895
250173563002001,31,13,892
250173563001014,28,12,892
250173563002009,0,0,892
250173563004003,90,45,892
250173563001004,0,0,892
250173563001013,334,110,892
250173563004002,84,41,892
250173563004004,92,40,892
250173563002003,34,13,892
250173563004007,33,11,892
250173563002006,38,19,892
250173563001005,0,0,892
250173563002000,110,75,892
250173563001007,165,100,892
250173563002005,89,60,892
250173563002004,34,13,892
250173563002007,48,24,892
250173563002002,39,13,892
250173567022015,54,20,898
250173567013012,289,138,894
250173567027005,122,70,893
250173567025014,19,10,899
250173567025002,46,23,899
250173567025008,40,14,893
250173567026000,50,20,893
250173567023012,17,10,897
250173567024028,0,0,893
250173567022021,0,0,893
250173567022003,5,2,898
250173567023019,56,26,893
250173563006013,48,20,896
250173567022002,29,8,898
250173567025000,135,61,893
250173567026006,171,64,893
250173567022013,46,16,893
250173563006011,0,0,896
250173567025011,52,23,899
250173567022010,39,15,893
250173567023013,5,3,893
250173567023006,1,1,897
250173567013015,165,93,894
250173563006017,0,0,896
250173567026008,69,25,893
250173567022000,376,154,898
250173567013011,69,34,894
250173564002045,0,0,896
250173567025009,46,15,893
250173567024003,57,24,893
250173567022018,25,8,893
250173563006010,3,0,896
250173566012015,41,15,898
250173567022014,44,18,898
250173567025006,58,24,899
250173567022012,48,15,893
250173567026012,56,29,893
250173571002006,49,14,916
250173571002018,22,8,917
250173567026005,53,17,893
250173567016000,28,13,893
250173567024030,2,2,893
250173567013009,94,97,894
250173567024004,8,4,893
250173567021008,77,39,899
250173571002012,0,0,893
250173571002010,0,0,917
250173571002024,0,0,917
250173567022022,0,0,893
250173567025007,37,15,899
250173567026009,48,19,893
250173567026007,0,0,893
250173571001001,0,0,917
250173571001013,0,0,917
250173566012016,50,18,898
250173566013015,52,19,898
250173567021011,87,33,898
250173567021010,97,41,898
250173567022005,41,18,898
250173567013010,0,0,894
250173567027004,72,32,893
250173567026011,2,1,893
250173567026013,1,1,893
250173567026002,104,35,893
250173567026010,38,14,893
250173567023014,62,27,897
250173567013013,0,0,894
250173567013006,0,0,894
250173567013008,0,0,896
250173571002007,31,10,917
250173563006012,0,0,896
250173563006014,8,4,896
250173567024025,0,0,893
250173571002011,0,0,917
250173571001017,32,11,917
250173567024018,65,26,893
250173567027009,4,2,899
250173571001006,56,19,918
250173571001021,23,9,918
250173571001020,38,13,917
250173571001019,37,11,917
250173571001025,47,16,917
250173571001011,0,0,917
250173571002009,124,45,917
250173563006016,0,0,896
250173563006015,0,0,896
250173567022017,0,0,893
250173567022020,0,0,893
250173566012005,51,18,898
250173567022008,1,1,898
250173567024019,8,3,893
250173571001005,0,0,918
250173567023011,0,0,897
250173571001002,0,0,917
250173571004000,100,33,917
250173571002008,42,16,917
250173567016001,200,179,893
250173567027007,22,8,899
250173567022011,45,15,893
250173567022004,0,0,893
250173567026004,70,25,893
250173567023016,207,120,893
250173567016008,52,19,893
250173567023010,152,132,896
250173567013014,81,56,894
250173563006009,54,20,896
250173566012008,125,47,898
250173567021012,79,28,898
250173567024020,0,0,893
250173571001000,0,0,917
250173571002016,53,21,917
250173571001012,0,0,917
250173571001010,0,0,917
250173571001018,35,16,918
250173571001008,56,20,918
250173571001024,94,31,917
250173571002023,7,2,917
250173567025005,60,22,899
250173567023015,160,79,893
250173566012006,61,21,898
250173567025010,74,30,893
250173567023017,27,12,893
250173567027011,29,14,899
250173566012009,55,21,898
250173566012011,70,26,898
250173567021007,79,32,899
250173567021013,100,33,898
250173567025013,41,22,899
250173567022009,50,20,898
250173571001007,110,38,917
250173571002017,39,11,917
250173567025004,41,21,899
250173567025003,42,15,899
250173567025001,49,21,893
250173567026001,23,8,893
250173567026003,74,35,893
250173563006008,0,0,896
250173567023018,215,129,893
250173567022019,0,0,893
250173567024022,25,12,893
250173566012010,62,22,898
250173567021009,78,35,899
250173567022006,34,17,898
250173567022001,46,17,898
250173567022007,35,15,898
250173567022016,0,0,898
250173567013007,0,0,894
250173567024021,0,0,893
250173567024023,0,0,893
250173567024024,0,0,893
250173567025012,35,12,899
250173571001014,39,13,918
250173571001009,26,10,917
250173571001016,116,42,917
250173571001015,28,12,917
250173563006006,14,7,896
250173563006005,100,47,895
250173567013004,58,25,894
250173563006002,84,40,895
250173563006004,111,59,895
250173567013016,27,16,894
250173567013001,59,29,894
250173563005007,62,28,895
250173563005009,50,27,895
250173563005003,99,47,895
250173567013017,68,33,894
250173567013018,66,44,894
250173567013003,82,35,894
250173563005008,52,26,895
250173567013002,53,26,894
250173567013005,86,47,894
250173563006001,121,62,895
250173563006003,24,9,895
250173564002035,106,53,895
250173564002001,99,64,904
250173564002024,42,16,895
250173564002016,95,71,895
250173563003004,53,28,895
250173564002044,0,0,895
250173564002027,0,0,895
250173564002020,0,0,895
250173563003007,80,36,895
250173564002034,7,3,904
250173564002031,0,0,904
250173563006007,0,0,896
250173563003003,51,25,895
250173563006000,128,61,895
250173564002018,0,0,895
250173563003000,0,0,895
250173564002038,0,0,895
250173563003008,85,44,895
250173563003009,119,52,895
250173564002033,0,0,904
250173564002028,0,0,904
250173564002039,0,0,895
250173564002025,0,0,895
250173564002030,86,63,896
250173563003010,136,58,895
250173564002032,0,0,895
250173564002029,111,102,896
250173564002015,110,46,895
250173563003001,11,6,895
250173563003002,91,32,895
250173564002026,16,5,904
250173564002036,55,22,895
250173564002017,0,0,895
250173564002021,0,0,895
250173563003005,54,23,895
250173563001000,0,0,895
250173567023003,226,181,897
250173567023000,141,92,905
250173567023007,44,17,896
250173567023009,47,31,896
250173567023005,40,12,896
250173567023008,60,30,896
250173567023004,69,40,896
250173567027008,85,55,899
250173567027010,0,0,905
250173564002009,31,13,905
250173564002006,12,7,905
250173564003016,66,34,905
250173564002014,24,13,905
250173566011029,90,70,900
250173567027000,161,78,905
250173566011030,28,30,900
250173567023002,3,2,897
250173564002013,38,27,905
250173564002010,41,18,905
250173567027001,0,0,897
250173564003018,81,28,905
250173567027002,55,36,897
250173564002041,16,8,905
250173567027006,0,0,897
